Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-02-04 08:50:34,create,3a - uppgift 9,1,,,3,,,0m 32.8s
2021-02-04 08:49:15,create,3a - uppgift 3,4,,,12,,,1m 16.7s
2021-02-04 08:48:30,create,3a - uppgift 6,3,,,9,,,0m 41.9s
2021-02-04 08:47:53,create,1 - uppgift 3,2,,,2,,,0m 27.0s
2021-02-04 08:47:49,create,1 - uppgift 6,0,,,0,,,0m 1.6s
2021-02-04 08:47:17,create,1 - uppgift 5,4,,,4,,,0m 30.3s
2021-02-04 08:46:41,create,1 - uppgift 2,1,,,1,,,0m 33.4s
2021-02-04 08:46:32,create,2 - uppgift 1,0,,,0,,,0m 1.6s
2021-02-04 08:46:28,create,2 - uppgift 6,0,,,0,,,0m 1.6s
2021-02-04 08:45:39,create,2 - uppgift 6,2,,,4,,,0m 46.9s
2021-02-04 08:44:45,create,4 - uppgift 5,2,,,10,,,0m 44.9s
2021-02-04 08:44:18,create,4 - uppgift 1,1,,,4,,,0m 22.1s
2021-02-04 08:44:00,create,4 - uppgift 2,1,,,4,,,0m 16.5s
2021-02-03 09:01:06,create,2 - uppgift 1,1,,,2,,,0m 15.7s
2021-02-03 09:00:51,create,4 - uppgift 5,0,,,0,,,0m 3.2s
2021-02-03 09:00:45,create,4 - uppgift 3,0,,,0,,,0m 3.9s
2021-02-03 09:00:31,create,4 - uppgift 2,0,,,0,,,0m 8.9s
2021-02-03 09:00:23,create,1 - uppgift 2,0,,,0,,,0m 1.9s
2021-02-03 08:59:41,create,3b - uppgift 9,0,,,0,,,0m 11.2s
2021-02-03 08:58:47,create,3b - uppgift 6,2,,,6,,,0m 41.4s
2021-02-03 08:58:33,create,3b - uppgift 3,1,,,3,,,0m 7.1s
2021-02-03 08:58:15,create,4 - uppgift 4,1,,,3,,,0m 7.5s
2021-02-03 08:57:25,create,4 - uppgift 1,2,,,8,,,0m 45.1s
2021-02-03 08:57:22,create,4 - uppgift 5,0,,,0,,,0m 0.9s
2021-02-03 08:56:55,create,4 - uppgift 1,1,,,4,,,0m 20.9s
2021-02-03 08:56:47,create,4 - uppgift 4,0,,,0,,,0m 1.6s
2021-02-03 08:54:50,create,5 - uppgift 2,4,,,20,,,1m 28.4s
2021-02-03 08:53:44,create,3b - uppgift 2,0,,,0,,,0m 44.9s
2021-02-03 08:50:12,create,5 - uppgift 4,3,,,12,,,3m 20.9s
2021-02-02 09:18:32,create,4 - uppgift 2,3,,,12,,,1m 25.6s
2021-02-02 09:16:02,create,5 - uppgift 6,4,,,20,,,2m 21.9s
2021-02-02 09:14:35,create,5 - uppgift 5,5,,,15,,,1m 24.8s
2021-02-02 09:12:09,create,5 - uppgift 3,5,,,15,,,2m 22.4s
2021-02-02 09:12:04,create,5 - uppgift 2,0,,,0,,,0m 2.5s
2021-02-02 09:10:02,create,5 - uppgift 1,3,,,15,,,1m 58.0s
2021-02-02 09:06:33,create,5 - uppgift 3,7,,,21,,,3m 26.3s
2021-01-29 19:17:34,create,1 - uppgift 4,0,,,0,,,0m 10.3s
2021-01-29 19:17:24,create,5 - uppgift 1,0,,,0,,,0m 2.4s
2021-01-29 19:16:40,create,5 - uppgift 4,0,,,0,,,0m 42.7s
2021-01-29 19:16:32,create,6 - uppgift 2,0,,,0,,,0m 1.5s
2021-01-29 19:13:11,create,6 - uppgift 6,1,,,6,,,3m 18.7s
2021-01-29 08:56:26,create,5 - uppgift 1,4,,,20,,,1m 53.1s
