Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-04-14 08:30:14,create,1 - uppgift 6,1,,,1,,,0m 22.2s
2021-04-14 08:29:44,create,1 - uppgift 1,1,,,1,,,0m 25.9s
2021-04-14 08:29:18,create,3b - uppgift 4,1,,,3,,,0m 24.0s
2021-04-14 08:29:13,create,3b - uppgift 2,0,,,0,,,0m 2.0s
2021-04-14 08:27:34,create,3b - uppgift 1,2,,,6,,,1m 25.5s
2021-04-14 08:27:03,create,3b - uppgift 7,1,,,3,,,0m 28.0s
2021-04-14 08:24:51,create,3b - uppgift 1,4,,,12,,,2m 9.4s
2021-04-14 08:24:38,create,3b - uppgift 1,0,,,0,,,0m 10.3s
2021-04-14 08:23:57,create,3b - uppgift 4,1,,,3,,,0m 34.8s
2021-04-14 08:22:32,create,2 - uppgift 5,3,,,6,,,1m 15.3s
2021-04-14 08:22:02,create,2 - uppgift 3,1,,,2,,,0m 25.5s
2021-04-14 08:21:40,create,2 - uppgift 6,1,,,2,,,0m 19.8s
2021-04-14 08:20:55,create,1 - uppgift 4,1,,,1,,,0m 28.3s
2021-04-14 08:20:38,create,1 - uppgift 2,1,,,1,,,0m 14.1s
2021-04-14 08:20:05,create,3b - uppgift 9,1,,,3,,,0m 26.6s
2021-04-14 08:19:26,create,3b - uppgift 10,1,,,3,,,0m 34.5s
2021-04-14 08:18:30,create,3b - uppgift 9,1,,,3,,,0m 51.1s
2021-04-14 08:17:59,create,3b - uppgift 8,1,,,3,,,0m 26.2s
2021-04-14 08:17:27,create,3b - uppgift 3,1,,,3,,,0m 25.9s
2021-04-14 08:17:01,create,3b - uppgift 13,1,,,3,,,0m 19.6s
2021-04-14 08:16:40,create,3b - uppgift 15,1,,,3,,,0m 19.1s
2021-04-14 08:16:13,create,3b - uppgift 1,1,,,3,,,0m 21.4s
2021-04-13 08:25:42,create,3b - uppgift 8,1,,,3,,,0m 47.7s
2021-04-13 08:25:37,create,3b - uppgift 8,0,,,0,,,0m 1.9s
2021-04-13 08:23:00,create,3b - uppgift 11,2,,,6,,,2m 28.3s
2021-04-13 08:22:20,create,3b - uppgift 1,1,,,3,,,0m 33.8s
2021-04-13 08:20:36,create,3b - uppgift 5,1,,,3,,,1m 42.5s
2021-04-13 08:20:30,create,3b - uppgift 1,0,,,0,,,0m 2.0s
2021-04-13 08:20:02,create,3b - uppgift 3,1,,,3,,,0m 25.9s
2021-03-31 13:48:35,create,3b - uppgift 10,1,,,3,,,0m 59.3s
2021-03-31 13:46:17,create,3b - uppgift 13,1,,,3,,,2m 15.3s
2021-03-31 13:46:13,create,3b - uppgift 1,0,,,0,,,0m 1.5s
2021-03-31 13:46:09,create,3b - uppgift 5,0,,,0,,,0m 1.8s
2021-03-31 13:46:06,create,3b - uppgift 1,0,,,0,,,0m 0.8s
2021-03-31 13:40:06,create,3b - uppgift 3,5,,,15,,,5m 56.0s
2021-03-31 13:40:01,create,3b - uppgift 1,0,,,0,,,0m 2.6s
2021-03-31 13:37:11,create,3b - uppgift 1,1,,,3,,,2m 44.8s
2021-03-31 11:16:17,create,3b - uppgift 1,1,,,3,,,4m 24.1s
2021-03-31 11:14:26,create,3b - uppgift 10,3,,,9,,,1m 47.4s
2021-03-31 11:12:38,create,3b - uppgift 15,1,,,3,,,1m 45.6s
2021-03-31 11:12:35,create,3b - uppgift 14,0,,,0,,,0m 1.0s
2021-03-31 11:09:46,create,3b - uppgift 5,2,,,6,,,2m 41.9s
2021-03-31 11:08:37,create,3b - uppgift 5,2,,,6,,,1m 6.0s
2021-03-31 11:08:31,create,3b - uppgift 1,0,,,0,,,0m 1.7s
2021-03-31 11:04:38,create,3b - uppgift 1,2,,,6,,,3m 52.4s
2021-03-31 11:04:22,create,3b - uppgift 3,1,,,3,,,0m 9.4s
2021-03-31 11:04:19,create,3b - uppgift 1,0,,,0,,,0m 1.2s
2021-03-30 10:44:19,create,3b - uppgift 1,0,,,0,,,0m 2.0s
2021-03-30 08:26:57,create,3b - uppgift 6,1,,,3,,,2m 13.9s
2021-03-30 08:25:39,create,3b - uppgift 1,1,,,3,,,1m 15.4s
2021-03-30 08:24:09,create,3b - uppgift 3,1,,,3,,,1m 28.6s
2021-03-30 08:24:04,create,3b - uppgift 1,0,,,0,,,0m 2.6s
2021-03-30 08:20:23,create,3b - uppgift 15,2,,,6,,,3m 37.5s
2021-03-30 08:20:18,create,3b - uppgift 1,0,,,0,,,0m 0.7s
2021-03-30 08:20:14,create,3a - uppgift 4,0,,,0,,,0m 0.4s
2021-03-30 08:20:12,create,3a - uppgift 3,0,,,0,,,0m 0.8s
2021-03-30 08:20:09,create,3b - uppgift 4,0,,,0,,,0m 0.7s
2021-03-30 08:20:06,create,3b - uppgift 1,0,,,0,,,0m 1.5s
2021-03-30 08:20:03,create,3b - uppgift 3,0,,,0,,,0m 1.2s
2021-03-30 08:20:00,create,3b - uppgift 4,0,,,0,,,0m 0.7s
2021-03-30 08:18:52,create,3b - uppgift 6,1,,,3,,,0m 56.9s
2021-03-30 08:18:16,create,3b - uppgift 3,1,,,3,,,0m 24.5s
2021-03-30 08:16:28,create,3b - uppgift 1,2,,,6,,,1m 44.8s
2021-03-29 09:34:22,create,3b - uppgift 8,0,,,0,,,0m 0.8s
2021-03-29 09:34:05,create,1 - uppgift 5,1,,,1,,,0m 12.6s
2021-03-29 09:33:41,create,2 - uppgift 6,1,,,2,,,0m 15.3s
2021-03-26 10:43:18,create,3b - uppgift 10,0,,,0,,,0m 10.4s
2021-03-26 10:37:28,create,3b - uppgift 10,4,,,12,,,5m 48.5s
2021-03-26 10:37:21,create,3b - uppgift 10,0,,,0,,,0m 4.4s
2021-03-26 10:34:02,create,3b - uppgift 5,2,,,6,,,0m 57.2s
2021-03-26 10:33:44,create,3a - uppgift 8,0,,,0,,,0m 8.8s
2021-03-26 10:32:58,create,2 - uppgift 3,1,,,2,,,0m 29.2s
2021-03-26 10:32:17,create,2 - uppgift 6,1,,,2,,,0m 27.5s
2021-03-26 10:31:53,create,1 - uppgift 1,1,,,1,,,0m 17.8s
2021-03-26 10:31:23,create,3b - uppgift 1,1,,,3,,,0m 25.4s
2021-03-26 10:30:52,create,3b - uppgift 8,1,,,3,,,0m 28.6s
2021-03-26 10:30:18,create,3a - uppgift 7,0,,,0,,,0m 25.6s
2021-03-26 10:29:41,create,3b - uppgift 3,1,,,3,,,0m 31.4s
2021-03-26 10:28:48,create,3b - uppgift 1,1,,,3,,,0m 46.0s
2021-03-25 08:27:11,create,3b - uppgift 4,0,,,0,,,0m 13.5s
2021-03-25 08:26:15,create,3b - uppgift 1,1,,,3,,,0m 49.7s
2021-03-25 08:25:31,create,3b - uppgift 8,1,,,3,,,0m 43.3s
2021-03-25 08:24:18,create,3b - uppgift 5,2,,,6,,,1m 11.1s
2021-03-25 08:23:23,create,3b - uppgift 1,2,,,6,,,0m 52.1s
2021-03-25 08:23:21,create,3b - uppgift 2,0,,,0,,,0m 1.0s
2021-03-25 08:21:22,create,3b - uppgift 15,1,,,3,,,1m 56.1s
2021-03-25 08:21:19,create,3b - uppgift 1,0,,,0,,,0m 0.7s
2021-03-25 08:21:03,create,3b - uppgift 3,0,,,0,,,0m 8.8s
2021-03-25 08:20:29,create,3b - uppgift 1,1,,,3,,,0m 31.8s
2021-03-25 08:19:38,create,3b - uppgift 1,1,,,3,,,0m 47.5s
2021-03-25 08:19:04,create,3b - uppgift 3,1,,,3,,,0m 31.6s
2021-03-24 11:43:05,create,3b - uppgift 1,1,,,3,,,81m 0.9s
2021-03-24 11:41:43,create,3b - uppgift 1,3,,,9,,,1m 19.9s
2021-03-24 11:41:18,create,3b - uppgift 1,1,,,3,,,0m 24.0s
2021-03-24 11:40:08,create,3b - uppgift 1,1,,,3,,,0m 23.3s
2021-03-24 11:39:37,create,3b - uppgift 2,1,,,3,,,0m 28.2s
2021-03-24 11:37:39,create,3b - uppgift 1,1,,,3,,,1m 55.5s
2021-03-24 11:36:49,create,2 - uppgift 6,1,,,2,,,0m 25.5s
2021-03-24 11:36:30,create,1 - uppgift 1,1,,,1,,,0m 11.8s
